t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),window_start,window_end
507,521,0.6906093089495897,0.0038097110742874446,0.6831623377842541,0.684354862543988,0.6880358937390469,0.6906023036031959,0.6931750874472923,0.6968876512043367,0.6980960909062173,2021-07-17,2021-07-31
508,522,0.6857473580536955,0.003894971744037158,0.6781343291606604,0.6793533015466431,0.6831162354699315,0.6857399837266418,0.6883704416894189,0.6921665690354291,0.6934022946229477,2021-07-18,2021-08-01
509,523,0.6786213099722838,0.003977670186724118,0.6708473257066013,0.6720919062795527,0.6759341929715735,0.6786135384175793,0.6812999549970535,0.6851772231182499,0.6864394593241174,2021-07-19,2021-08-02
510,524,0.6912083917721819,0.004123403566227127,0.6831499926853973,0.6844400096388089,0.6884227471507566,0.6912001924016706,0.693985098044677,0.6980047426761262,0.6993133871853318,2021-07-20,2021-08-03
511,525,0.6817598508296905,0.004208153626899477,0.6735366508644515,0.6748528525365473,0.6789167947159315,0.6817511925917767,0.6845934683716838,0.688696383130669,0.6900322548242167,2021-07-21,2021-08-04
512,526,0.6818734490510243,0.004324324552976609,0.6734239333426462,0.6747761932299492,0.6789517751767801,0.6818643076977439,0.6847851576972953,0.6890018868291063,0.6903749142908164,2021-07-22,2021-08-05
513,527,0.6765451638857353,0.00442668854634113,0.6678964797707992,0.6692804128745541,0.6735541686536408,0.67653550918574,0.6795256342778387,0.6838428479249903,0.6852487148359052,2021-07-23,2021-08-06
514,528,0.6698153105328571,0.0045275364083380495,0.6609705237540443,0.6623856148386434,0.6667559987641186,0.6698051094470228,0.6728635018329221,0.6772798030256613,0.6787180692088396,2021-07-24,2021-08-07
515,529,0.6569848443728804,0.00461067540666841,0.6479787729875901,0.6494193983714214,0.653869139991624,0.6569740586011629,0.6600887909051816,0.6645870815884445,0.6660522103723817,2021-07-25,2021-08-08
516,530,0.6439039665766798,0.0046961523305084,0.634732160161756,0.6361990040816701,0.640730267776086,0.643892549875671,0.6470652197371227,0.6516478724417862,0.6531406531195506,2021-07-26,2021-08-09
517,531,0.6579758375735365,0.004888400765369554,0.6484291932318753,0.6499558341180353,0.6546720959144036,0.6579637315647171,0.6612663821609249,0.6660371356890618,0.6675912793182843,2021-07-27,2021-08-10
518,532,0.6524588720124945,0.005016985161354797,0.6426623512981704,0.6442286556947776,0.6490679943164509,0.6524460129378991,0.6558357317017123,0.6607329517646755,0.6623284697340733,2021-07-28,2021-08-11
519,533,0.6389550591737094,0.005117375146771564,0.6289640634538958,0.6305610909554986,0.6354960359168482,0.6389413975822965,0.6423991895813554,0.6473956282830475,0.6490236925294247,2021-07-29,2021-08-12
520,534,0.6283490248166619,0.005231883785431691,0.6181360437749214,0.6197681789257614,0.6248123025324408,0.6283345039615302,0.6318699175483113,0.63697940262422,0.6386445266098819,2021-07-30,2021-08-13
521,535,0.61847704336787,0.00535523122866327,0.6080249708906016,0.6096949122919791,0.614856619297682,0.6184615869202401,0.6220806179746131,0.6273118977504344,0.6290169534808053,2021-07-31,2021-08-14
522,536,0.6162388348461686,0.005520204798310617,0.6054663443314017,0.6071871054747788,0.612506583308339,0.6162223517801967,0.6199531177802379,0.6253467894115177,0.6271049971723186,2021-08-01,2021-08-15
523,537,0.614421404424942,0.005697396957449799,0.6033048342963827,0.6050801513945641,0.6105690300140932,0.6144037942709261,0.6182545815676771,0.6238227272479416,0.6256380514996548,2021-08-02,2021-08-16
524,538,0.62160552637819,0.005927045563984442,0.6100423509454023,0.6118886390045386,0.61759759301375206,0.6215866882360181,0.6255929238163891,0.6313866723222998,0.6332757572984258,2021-08-03,2021-08-17
525,539,0.6187418052221347,0.00611806519238189,0.6068080181667588,0.6087129929128152,0.6146043152116043,0.6187216403733466,0.6228573130341786,0.6288394016180638,0.6307901873107999,2021-08-04,2021-08-18
526,540,0.6289657379389637,0.006381575899703108,0.6165195181403922,0.6185059187621812,0.6246497470706412,0.6289441552781699,0.6332582010198728,0.639499177486758,0.6415346100617058,2021-08-05,2021-08-19
527,541,0.6489538741548161,0.006705586246408523,0.6358769158085698,0.6379636979297658,0.6444185240330486,0.6489307782131825,0.65346404682691706,0.6600228326876614,0.6621620846580775,2021-08-06,2021-08-20
528,542,0.6681190753734595,0.007034391413021401,0.654402203728255,0.6565907895791103,0.6633610899302628,0.6680943879889751,0.6728501484988905,0.6797315720302692,0.6819762431948823,2021-08-07,2021-08-21
529,543,0.6775499109022256,0.007314719025681275,0.6632882662944458,0.66556333052621,0.6726019649549405,0.6775235882436752,0.6824691618836051,0.6896262802085242,0.6919611447902664,2021-08-08,2021-08-22
530,544,0.7040840429641004,0.007687679882683789,0.6890961276784211,0.6914868351391324,0.6988836434430705,0.7040560633476421,0.7092539412313065,0.7167766917515191,0.7192309638661322,2021-08-09,2021-08-23
531,545,0.7483158700850936,0.008158969764342517,0.7324090062246228,0.7349463230534827,0.7427966850914024,0.7482862175808036,0.7538027301693827,0.7617865644482887,0.7643912464320851,2021-08-10,2021-08-24
532,546,0.7409979129973204,0.008340573875122341,0.7247397885768234,0.7273324691434239,0.7353553542414346,0.7409666197691664,0.746606358257481,0.754770100842277,0.7574338739713455,2021-08-11,2021-08-25
533,547,0.752816416198153,0.008613324830843924,0.736028143803965,0.7387050050322599,0.7469890501762634,0.7527835667599205,0.758607972266088,0.7670398797288718,0.7697913689354736,2021-08-12,2021-08-26
534,548,0.7766831667209334,0.008950481609658868,0.7592384428403112,0.7620198069149936,0.7706275643569395,0.7766487852665679,0.7827012890454228,0.7914638047365775,0.7943232772471107,2021-08-13,2021-08-27
535,549,0.8022105622626423,0.00929478586061146,0.7840953327425942,0.7869834698597686,0.7959219110584714,0.8021746646396907,0.8084600806172781,0.8175601046625169,0.8205297946712621,2021-08-14,2021-08-28
536,550,0.8136176833399458,0.009548871932592332,0.7950086094361152,0.7979751569025395,0.8071568671217495,0.8135803274610703,0.8200377770326237,0.8293876340178206,0.8324390472572215,2021-08-15,2021-08-29
537,551,0.7930392283845444,0.009598680335826728,0.7743364407448798,0.7773171291697898,0.786544081227246,0.7930005023203135,0.799492159353646,0.8088934256704414,0.8119620926502618,2021-08-16,2021-08-30
538,552,0.798696106462006,0.009795713213659081,0.7796109052264645,0.7826521824060934,0.7920673511392645,0.7986560598822519,0.8052812060757416,0.8148766329884792,0.8180088886793802,2021-08-17,2021-08-31
539,553,0.7862796592426864,0.00988347101453315,0.7670263482035468,0.7700937309724816,0.7795909792543182,0.7862382481563233,0.7929231960497031,0.8026068444432745,0.8057683056050396,2021-08-18,2021-09-01
540,554,0.7869024354602615,0.01005549138908578,0.767316019681675,0.7704359966923212,0.7800969653005769,0.7868596042594942,0.7936612143449241,0.8035149753002198,0.8067322569228681,2021-08-19,2021-09-02
541,555,0.7767810113402414,0.01016464409873256,0.7569849539690466,0.7601376188063066,0.7699011104776323,0.7767366749744453,0.7836125801219436,0.7935756392055026,0.7968290280814022,2021-08-20,2021-09-03
542,556,0.762768962211836,0.010251678363521607,0.7428068605368678,0.7459851463239339,0.7558295041204885,0.7627230348998942,0.7696583539068051,0.7797094402991023,0.7829920644220939,2021-08-21,2021-09-04
543,557,0.7343797189666986,0.010244278244192042,0.7144369946667639,0.7176110135825637,0.7274443393806962,0.7343320851047265,0.741263171824832,0.7513109077578893,0.7545931419152974,2021-08-22,2021-09-05
544,558,0.7235053722850735,0.010366512971967983,0.7033284277812423,0.7065388357621581,0.7164865402932543,0.7234558618101774,0.730470231825355,0.7406407935206697,0.7439636800099451,2021-08-23,2021-09-06
545,559,0.7242842441023448,0.010591849141318211,0.7036716967899829,0.7069507055290812,0.7171122863360869,0.724232613430511,0.7313999181553865,0.7417938995798373,0.7451902034773019,2021-08-24,2021-09-07
546,560,0.7116659491206179,0.01073609041930639,0.6907774200432045,0.6940992085172517,0.7043954396225265,0.7116119621421239,0.7188776062636542,0.7294168442170527,0.7328612808678802,2021-08-25,2021-09-08
547,561,0.7180234644745433,0.011036071427710601,0.6965542685309897,0.6999676870642981,0.7105492488893042,0.717966923533387,0.72543604358823,0.7362721081854128,0.7398139769704979,2021-08-26,2021-09-09
548,562,0.6979231369350081,0.011142905357608326,0.6762524327623534,0.6796963864029582,0.6903753872184433,0.6978638360094062,0.7054062414912973,0.7163521683456321,0.7199308422979847,2021-08-27,2021-09-10
549,563,0.6976646383521503,0.011414142158850143,0.6754707251016692,0.6789968081516882,0.6899323632782913,0.6976023923161819,0.7053290577607076,0.7165447954859516,0.7202122895016196,2021-08-28,2021-09-11
550,564,0.6836332691181786,0.011585340598573416,0.661112944934023,0.6646893491601384,0.6757838130778739,0.683567825729961,0.6914113840275793,0.7028004224937282,0.7065255013375368,2021-08-29,2021-09-12
551,565,0.6713714165178882,0.01178025894868885,0.6484789319455652,0.6521128382088014,0.6633886428968809,0.6713025167676755,0.679279081196156,0.690865018238447,0.6946554511722364,2021-08-30,2021-09-13
552,566,0.7236028136708084,0.01256020190421932,0.6991924132434342,0.7030678070970039,0.7150919400010615,0.7235301421941943,0.7320344667540132,0.744385709354718,0.748426198541676,2021-08-31,2021-09-14
553,567,0.7407155557061388,0.01305745222338172,0.7153421270403478,0.7193696120237885,0.7318671159739467,0.7406388308341759,0.7494803561855512,0.7623232150168682,0.7665250037874938,2021-09-01,2021-09-15
554,568,0.785586109003258,0.013794956049733733,0.7587786571808053,0.7630339751128865,0.7762380631349907,0.785505363628359,0.7948461327864946,0.8084136728256316,0.8128524283524786,2021-09-02,2021-09-16
555,569,0.7957022312282327,0.01421123441726258,0.7680898968179926,0.7724720137968557,0.7860713417307177,0.7956176286563311,0.8052408938592606,0.819221035862777,0.8237953531481159,2021-09-03,2021-09-17
556,570,0.8219677069781948,0.014743963615665278,0.7933213712178822,0.797867327234829,0.8119755869670264,0.8218795525345078,0.8318637281664364,0.8463687896924562,0.8511150151440339,2021-09-04,2021-09-18
557,571,0.8444782866835542,0.015221385308875297,0.8149056242751807,0.8195982807193019,0.8341623783029359,0.8443868353053411,0.8546945021980717,0.8696702417727582,0.8745706576080217,2021-09-05,2021-09-19
558,572,0.8570406343818476,0.015585133256776943,0.8267636496911943,0.8315675041139766,0.8464777624782862,0.8569461652639557,0.8675005237386741,0.8828360075740407,0.8878544770448401,2021-09-06,2021-09-20
559,573,0.9048448357880778,0.016243635079133765,0.8732849826459111,0.8782932386147052,0.8938363330088673,0.9047476365665114,0.9157473798625771,0.9317279885081711,0.9369570618508573,2021-09-07,2021-09-21
560,574,0.9331929416772533,0.01670148146574498,0.900742665113038,0.905892429943298,0.9218743129933716,0.9330933073374607,0.9444029570830879,0.9608333153682638,0.9662094296960695,2021-09-08,2021-09-22
561,575,0.9392612476798525,0.0169188206737151,0.9063905572392092,0.9116065970029931,0.9277949805606205,0.9391596639478751,0.9506167764626184,0.9672624098784576,0.9727092277351336,2021-09-09,2021-09-23
562,576,0.9281946093929275,0.016940791520974604,0.8952850836554305,0.9005063712733831,0.9167127362725139,0.9280915474026242,0.9395641327226093,0.9562344015261075,0.961689825466895,2021-09-10,2021-09-24
563,577,0.9166700669189897,0.016934767553080918,0.8837758421130802,0.888993847413354,0.9051916078995478,0.9165657834690518,0.9280348446338227,0.9447020069655443,0.9501569234253107,2021-09-11,2021-09-25
564,578,0.8924812810089122,0.016806394816269263,0.8598421271285525,0.8650183124600413,0.8810887714233824,0.892375788984793,0.9037587918370575,0.9203040926824351,0.9257199346866781,2021-09-12,2021-09-26
565,579,0.8799144965952749,0.016794585836302677,0.8473023688083914,0.852473296343361,0.8685292322662331,0.8798076483258869,0.8911832837261551,0.9077201662691624,0.9131338315007941,2021-09-13,2021-09-27
566,580,0.8908246480950753,0.017027654371402155,0.8577603948874633,0.8630029032311722,0.8792812996255204,0.8907161588296846,0.9022497304905231,0.9190164599735621,0.9245054340152082,2021-09-14,2021-09-28
567,581,0.8891194074675867,0.017158840805211444,0.8558034311613072,0.8610851357378345,0.8774865660607579,0.8890090288479094,0.9006319232017606,0.9175301909896413,0.9230626534254808,2021-09-15,2021-09-29
568,582,0.914388680707124,0.017555206580115137,0.8803014403856498,0.8857058132507089,0.9024874331626168,0.9142763365978602,0.9261674599531313,0.9434547644169525,0.9491143603740951,2021-09-16,2021-09-30
569,583,0.923128227004546,0.01779198906803944,0.8885824903080479,0.8940592544989849,0.9110662215796754,0.9230139243914534,0.9350656291397467,0.9525870964088899,0.9583235329870242,2021-09-17,2021-10-01
570,584,0.9064483307616779,0.0177666672878118,0.8719572963895886,0.8774240737759964,0.8944024652393326,0.90633225601563006,0.9183676611989795,0.9358685295834179,0.9415990051521566,2021-09-18,2021-10-02
571,585,0.8697251419787722,0.01752466879800873,0.8357130909921834,0.841101770264594,0.8578416502648285,0.8696074394190924,0.8814803241660701,0.8987500081993511,0.9044060834849474,2021-09-19,2021-10-03
572,586,0.8386835466493935,0.01733764851883226,0.8050431143069656,0.8103708639404589,0.8269252722625633,0.8385640790847041,0.8503115875137477,0.8674037445080326,0.8730028996548287,2021-09-20,2021-10-04
573,587,0.8758332826901604,0.017881597740479534,0.8411330555326274,0.8466296843897732,0.8637069135549449,0.8757115914792571,0.8878269942373193,0.9054519811849215,0.9112250673326273,2021-09-21,2021-10-05
574,588,0.866090677634055,0.017977354967706062,0.8312104642367751,0.8367342184274036,0.8538982906526944,0.8659662961086607,0.8781474743161802,0.8958714139823184,0.9016777371461838,2021-09-22,2021-10-06
575,589,0.8880725544878487,0.01840194398175568,0.8523679140026073,0.8580223760870664,0.875592323757058,0.8879454541651411,0.9004142311099296,0.9185562841015722,0.9244994917185135,2021-09-23,2021-10-07
576,590,0.8887304985646008,0.018604254165128547,0.8526370916688866,0.8583522273560436,0.8761123633583877,0.8886006844518038,0.9012071213453671,0.9195515780008963,0.9255616242851102,2021-09-24,2021-10-08
577,591,0.8924527351017936,0.01882711124054486,0.8559298894839629,0.8617123313211036,0.8796829097751614,0.8923203468515387,0.9050782419181228,0.9236447277527712,0.9297279280096161,2021-09-25,2021-10-09
578,592,0.9127975978483708,0.019217856264322732,0.8755159707064363,0.8814187291746198,0.8997628855862816,0.9126627317701873,0.9256852904748638,0.9446365074941012,0.950845653510327,2021-09-26,2021-10-10
579,593,0.9334196370278034,0.01960429247745851,0.8953873872634238,0.901409218035715,0.9201229973238074,0.9332823932057833,0.946566665072607,0.9658982076961758,0.9722318277800898,2021-09-27,2021-10-11
580,594,0.9624652574587311,0.020060068047426383,0.9235457368225023,0.9297087816692136,0.948860054905114,0.9623258945167593,0.9759185382429538,0.9956971134268587,1.0021767618670285,2021-09-28,2021-10-12
581,595,0.9874867116558822,0.02044437746549261,0.9478188631070964,0.9541010516517837,0.9736213631072935,0.9873456255542792,1.0011982599702758,1.0213536296846846,1.0279563365557431,2021-09-29,2021-10-13
582,596,1.002697687482617,0.020688476240714716,0.9625548243132369,0.9689125717530859,0.9886670495348912,1.0025554039026463,1.0165732197949802,1.036968145941368,1.0436491321669872,2021-09-30,2021-10-14
583,597,0.9786086457790387,0.020485719803326963,0.9388650788587918,0.9451581915676335,0.9647144267482384,0.9784657034435023,0.9923470411003444,1.0125466898287432,1.019164537719373,2021-10-01,2021-10-15
584,598,0.9768834059626339,0.02049004982997417,0.9371322480646267,0.943426370627651,0.9629861003818082,0.9767401506563429,0.9906245466659735,1.0108290987131876,1.0174486674400363,2021-10-02,2021-10-16
585,599,1.007788672090977,0.020837919766895734,0.9673567123526018,0.9737600384159217,0.9936565214756904,1.0076450547138243,1.021764263083714,1.042307198208037,1.0490367931443008,2021-10-03,2021-10-17
586,600,1.0324692348107005,0.021119234335669805,0.9914869690383199,0.997978509560711,1.0181471257193588,1.032325239883062,1.046634372671801,1.0674511403398148,1.0742698075691433,2021-10-04,2021-10-18
587,601,1.0544607521954261,0.021346933955762787,1.0130323405949482,1.019595568568889,1.0399850220574747,1.0543167036791534,1.0687794526535024,1.0898172988751094,1.0967077754088965,2021-10-05,2021-10-19
588,602,1.0496870180576394,0.021267732250754765,1.0084126518571208,1.0149513954201625,1.0352649335472353,1.0495433862186874,1.0639525271175232,1.0849125824243961,1.0917776279335758,2021-10-06,2021-10-20
589,603,1.0466028633192426,0.021174842323002707,1.005508182129558,1.012018599038166,1.0322438780583074,1.0464600638278614,1.0608061804812303,1.0816742301106754,1.0885090580582693,2021-10-07,2021-10-21
590,604,1.0193924880473937,0.02082562395163062,0.978979469457235,0.9853809627958944,1.0052695865155172,1.0192506729010384,1.0333607945605014,1.0538877581358428,1.0606114261823065,2021-10-08,2021-10-22
591,605,1.0257962754419014,0.020822181592605366,0.9853873366253003,0.9917888009723937,1.0116761898643294,1.025655392153185,1.0397627818146833,1.0602843160807869,1.0670058382149505,2021-10-09,2021-10-23
592,606,1.047740048251187,0.02099262175357999,1.0069950854482055,1.0134510295657324,1.0335053562665977,1.0475998481816637,1.06182190578134,1.0825073025547158,1.0892817524590799,2021-10-10,2021-10-24
593,607,1.0429966417804053,0.02089758239908475,1.0024361425956025,1.0088628588840005,1.0288263941493385,1.0428570764350371,1.0570147468805156,1.0776064951911173,1.084350275303326,2021-10-11,2021-10-25
594,608,1.063229267692159,0.021038582557311985,1.0223901083408313,1.0288621625081016,1.0489643354228202,1.0630905043673669,1.0773429316913006,1.0980697075986108,1.1048570036865908,2021-10-12,2021-10-26
595,609,1.0735563978656302,0.021070387389169463,1.0326522702299972,1.039135387301179,1.0592704995996998,1.0734185535040233,1.0876920296163535,1.1084476084673573,1.1152438798408622,2021-10-13,2021-10-27
596,610,1.0814782508039307,0.02106021134015629,1.0405908011570653,1.0470720054282994,1.0671998225689163,1.081341548244935,1.09560765720138,1.1163508014066184,1.1231425661106205,2021-10-14,2021-10-28
597,611,1.0836906686142356,0.020976404389625763,1.0429635838195457,1.0494199243780264,1.0694694944349319,1.0835553287111057,1.0977643063950016,1.1184230699198752,1.1251868752890286,2021-10-15,2021-10-29
598,612,1.0879385374645925,0.02089872134809831,1.0473593499375706,1.0537929404537263,1.073770572836861,1.0878047226128786,1.1019606281595211,1.1225405894384244,1.1292781802256722,2021-10-16,2021-10-30
599,613,1.076391608827649,0.020661668142191357,1.0362724300633546,1.0426331551685728,1.0623844025286706,1.0762594093554034,1.090254702145658,1.110601007238111,1.1172620628055148,2021-10-17,2021-10-31
600,614,1.0257775813659458,0.020044048919131464,0.9868642423417048,0.9930322205971874,1.0121878553332662,1.025647028436304,1.0392249893877514,1.058968270406319,1.0654328383559584,2021-10-18,2021-11-01
601,615,1.0275493926318593,0.019949594929302077,0.9888170356180805,0.994956894762529,1.0140241490390367,1.027420290177102,1.0409338993853554,1.0605822710559265,1.0670154247672807,2021-10-19,2021-11-02
602,616,1.0518202790076585,0.020108676767373417,1.0127733718248573,1.0189644449907966,1.038188238458317,1.0516921360380556,1.0653126286314782,1.0851132206596665,1.091595408768259,2021-10-20,2021-11-03
603,617,1.0575982196139482,0.020105558030710596,1.0185553092437565,1.0247462376985947,1.0439686754906312,1.0574708162207849,1.0710888790237207,1.0908847863909152,1.0973651496668466,2021-10-21,2021-11-04
604,618,1.068328622048588,0.020139227940052847,1.029217266462855,1.0354197752334644,1.054676821511853,1.0682020754812473,1.0818424718932473,1.1016691309989735,1.108159128123575,2021-10-22,2021-11-05
605,619,1.1023238551724213,0.020375010666981254,1.062747459134726,1.0690254124509182,1.0885135502628414,1.102198322598109,1.1159973147176658,1.136050501173974,1.142613639410132,2021-10-23,2021-11-06
606,620,1.1321394328251706,0.020547028989988978,1.0922223493972738,1.098555903672885,1.1182137518494573,1.132015133601181,1.145929612895146,1.1661469581579165,1.172762895564595,2021-10-24,2021-11-07
607,621,1.1517898810394043,0.020587380436751266,1.1117890169520135,1.1181371448365627,1.1378378540828402,1.1516672220327975,1.165608195090611,1.185861018467621,1.1924878033440127,2021-10-25,2021-11-08
608,622,1.2012509787447778,0.020844876035882434,1.160739442451863,1.1671710764418404,1.1871263758812993,1.2011304096851063,1.2152441469366086,1.2357421532314192,1.2424476964657467,2021-10-26,2021-11-09
609,623,1.225078396457545,0.020829967886368653,1.1845888924679782,1.191018678152735,1.2109651880102967,1.2249603413928523,1.2390629107513602,1.2595408114521907,1.26623879520503,2021-10-27,2021-11-10
610,624,1.2152895280414369,0.020477884061890692,1.1754814273274827,1.1818037136903372,1.2014154270041728,1.2151745110929113,1.2290382468202907,1.2491676757780097,1.2557512582551789,2021-10-28,2021-11-11
611,625,1.2017354448798467,0.020062389307811086,1.1627320711881977,1.168927258916132,1.1881434029650446,1.2016238027769996,1.215205783507491,1.2349244523098384,1.2413732692119732,2021-10-29,2021-11-12
612,626,1.1840168039998935,0.019611422668487456,1.145887707646868,1.1519446095902364,1.1707307433136152,1.1839085280462858,1.1971848308934185,1.2164583376232623,1.222761221545802,2021-10-30,2021-11-13
613,627,1.1737036165938153,0.019238457949325737,1.1362964922007057,1.1422394574431796,1.1606708151754124,1.17359850420551,1.186621832870218,1.2055263237360494,1.211708084003954,2021-10-31,2021-11-14
614,628,1.170243368070176,0.01894401398206517,1.1334050921769425,1.1392585545024658,1.157410717024301,1.170141147141329,1.1829645859951206,1.201576866584251,1.2076625551588882,2021-11-01,2021-11-15
615,629,1.1876022944277744,0.018834228719575862,1.1509716015805727,1.1567934832931066,1.1748451133809186,1.1875027316685112,1.2002509400515993,1.218750723230421,1.2247987924371095,2021-11-02,2021-11-16
616,630,1.1955536477546092,0.018655492442209803,1.159266048294726,1.1650344778257598,1.1829183778091936,1.195456615338753,1.2080831406366432,1.2264038041051213,1.2323926727450845,2021-11-03,2021-11-17
617,631,1.1904913045649321,0.018369679639511003,1.1547566123421844,1.160437872095726,1.1780501818139888,1.1903968224612775,1.202829430387988,1.2208670240992268,1.2267629291852775,2021-11-04,2021-11-18
618,632,1.1815292533511785,0.018049661665437883,1.146414450762773,1.1519977863950703,1.169305361174347,1.181437342584003,1.1936529516569163,1.2113742363016515,1.217166375718911,2021-11-05,2021-11-19
619,633,1.1482843565329037,0.017549988426683674,1.1141417649488536,1.1195704884046205,1.1363988390992759,1.1481949484148488,1.1600724082866736,1.1773032038919065,1.1829350455880003,2021-11-06,2021-11-20
620,634,1.1055114724344213,0.01699379693125879,1.072452350427428,1.0777084610909484,1.094002362213984,1.1054243980810032,1.1169256610672345,1.1336115023291322,1.139065429342478,2021-11-07,2021-11-21
621,635,1.0688947505872965,0.01651701669360421,1.036764406676684,1.0418725485374192,1.0577083048506462,1.0688096758002343,1.0799884545111804,1.0962071504891668,1.1015085660468211,2021-11-08,2021-11-22
622,636,1.0618942770790158,0.01631175929190552,1.0301617974867638,1.0352070238405064,1.050847110897216,1.0618107565954933,1.072850395820938,1.0888664262943275,1.094101395284741,2021-11-09,2021-11-23
623,637,1.0211976300359178,0.015886551750537346,0.9902953006633726,0.9952078350730117,1.0104378830883762,1.0211152499953249,1.0318675727772948,1.0474684308297437,1.0525681169621979,2021-11-10,2021-11-24
624,638,0.991616417726141,0.015574059744571583,0.961324153491976,0.9661391807595318,0.981067904854466,0.9915348849254924,1.0020760499954138,1.0173717705176786,1.0223720247066683,2021-11-11,2021-11-25
625,639,0.9934704117491987,0.015541958895191887,0.9632396729257922,0.9680451374581509,0.9829438115130819,0.9933893662277303,1.0039086625720575,1.019172139708643,1.0241617241714014,2021-11-12,2021-11-26
626,640,0.9908027308783677,0.01550591878584113,0.9606421787114329,0.965436466228306,0.9803005248357292,0.9907218435937385,1.001216760005401,1.016444909436787,1.02142295739891,2021-11-13,2021-11-27
627,641,0.9951718381817926,0.015540077953529928,0.9649443341215004,0.9697493852294128,0.9846465910540143,0.9950909508001202,1.0056089082859392,1.0208702053720138,1.0258590171534265,2021-11-14,2021-11-28
628,642,0.9937901282291688,0.015535558328308469,0.9635716694021201,0.9683752222752233,0.983267894809679,0.9937091754974043,1.0042241133866445,1.01948117133685,1.0244686333424862,2021-11-15,2021-11-29
629,643,1.0182627488832718,0.01573275124914857,0.9876579989954486,0.9925236056509925,1.0076074661443897,1.0181817233128987,1.0288297039454537,1.044278277720309,1.0493279590248408,2021-11-16,2021-11-30
630,644,1.0311912559950378,0.015836393826990515,1.0003834855797,1.0052817031003423,1.0204660420755702,1.0311101886332,1.0418280966740612,1.0573773370448654,1.0624597241775808,2021-11-17,2021-12-01
631,645,1.0429162821391924,0.015915431866075972,1.0119532845706152,1.0168765312345744,1.0321378139360133,1.0428353240668302,1.0536064962345102,1.069232188398336,1.074339356410989,2021-11-18,2021-12-02
632,646,1.041013459599624,0.015873460784638752,1.0101319277094114,1.0150422656440903,1.0302634507206268,1.0409327807563102,1.0516755187634674,1.067259856433439,1.0723534813642395,2021-11-19,2021-12-03
633,647,1.040235622558757,0.015826680988773916,1.0094445939575147,1.0143406616640827,1.0295173889715445,1.040155358565547,1.0508663586655842,1.0664043712387943,1.0714827834882545,2021-11-20,2021-12-04
634,648,1.0497255684065985,0.015852252331553743,1.0188830817100352,1.0237877380506109,1.0389903365545945,1.0496457727865949,1.060373813354732,1.075935588879469,1.0810215257325184,2021-11-21,2021-12-05
635,649,1.0544216111256866,0.015838513629478468,1.0236046438106459,1.0285055299417833,1.0436959095235252,1.0543423085150114,1.0650608632590053,1.0806082007234206,1.0856892473605286,2021-11-22,2021-12-06
636,650,1.0827774470431155,0.015994264462831843,1.051653635244156,1.0566042232774908,1.0719469828503163,1.0826986948832957,1.093522061810235,1.1092193015743026,1.1143487996459849,2021-11-23,2021-12-07
637,651,1.0964577258971306,0.016029329982232988,1.0652633540537113,1.070225718343051,1.0856039519862468,1.0963796149162772,1.1072263493363383,1.122956177090928,1.1280959948123745,2021-11-24,2021-12-08
638,652,1.1126579529502265,0.01606150737712823,1.0813981485128747,1.0863715907386908,1.1017829172957234,1.112580669890386,1.1234487406570495,1.139207934680507,1.1443569494948558,2021-11-25,2021-12-09
639,653,1.1166891429253272,0.015985358579635584,1.085575712669419,1.090526302200112,1.1058660092222443,1.1166128672708444,1.1274291268684749,1.1431121668136737,1.1482360403208673,2021-11-26,2021-12-10
640,654,1.116426820569225,0.015861792349460568,1.0855522754248148,1.090465240395819,1.1056876525946244,1.1163517019132567,1.1270841000473706,1.1426446372750074,1.147728257759547,2021-11-27,2021-12-11
641,655,1.1009785647447388,0.015621825548454796,1.0705708317287754,1.0754095802314614,1.0904019171984674,1.100904679406275,1.1114746682600456,1.1267995788321024,1.131806180985501,2021-11-28,2021-12-12
642,656,1.092235581673356,0.015429580515164505,1.062201134720007,1.0669807007606678,1.0817892639464706,1.0921629266700874,1.1026026965814026,1.1177382953731931,1.122682919984938,2021-11-29,2021-12-13
643,657,1.101080006328481,0.015370059645388233,1.071158968531691,1.0759210701600121,1.0906744450689272,1.1010084898767247,1.11140760592061,1.1264828915759622,1.1314074652295278,2021-11-30,2021-12-14
644,658,1.099049974868091,0.015242546617968809,1.0693758585757296,1.0740989727158112,1.0887309853812994,1.098979510198809,1.109292149254266,1.1242413383711942,1.129124535098966,2021-12-01,2021-12-15
645,659,1.1335059198841266,0.015365423117039995,1.1035880079235891,1.1083510157874923,1.1231046028113627,1.1334364911461605,1.1438315511326596,1.1588976516657505,1.1638183887279807,2021-12-02,2021-12-16
646,660,1.1953355692697067,0.01565777584021471,1.1648416152762655,1.1696979495284332,1.1847376253649002,1.1952672025679048,1.2058589850783106,1.2212063939801288,1.2262180447562068,2021-12-03,2021-12-17
647,661,1.2389865009075263,0.015792560379872582,1.2082247498978476,1.2131249937083683,1.2282983226113944,1.2389194023658823,1.2496015335419404,1.2650768872566394,1.270129566620104,2021-12-04,2021-12-18
648,662,1.2812362487815978,0.015861306566813078,1.2503350562147861,1.2552588295803597,1.2705025827482064,1.2811707966941344,1.2918985639752814,1.3074369309190805,1.3125093994503365,2021-12-05,2021-12-19
