alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
2.0962589493823836,2.058610451386018,2.0887880438118724,1.9811393403086124,0.12119006488922154,0.10984962395081675,0.11889521784227816,0.13103626164021645,0.05616254220207021,0.008888503803846247,2.076508660809261,0.11787222307327888
2.0559141738465976,2.0855555081360015,2.156013046048655,2.0323909304438406,0.11882885886191512,0.11175144024360434,0.12366621059294211,0.13505162174191976,0.0414984812220169,0.01225428299005788,2.0880990170001064,0.11809835342575022
2.049893941692507,2.082593514792167,2.14525794186051,2.007387913022707,0.11828977711588294,0.11083587761918327,0.12322039541515437,0.13359989227668095,0.07594268691659016,0.017289118099600178,2.076260774884295,0.11853350452648033
2.0521086482184714,2.058873942296078,2.1559813698015686,2.0206189791684745,0.11817551358923173,0.11202294090302516,0.12295247049153188,0.13561060369916075,0.04144680711439755,0.0073626809366110196,2.067989441740896,0.11819698470425545
2.0471773017068133,2.098785932329148,2.1460489037278236,2.0324250736794394,0.11846244391696784,0.11051158558047029,0.12400520135879141,0.13364072721650624,0.053876994503746965,0.01781183312314928,2.067297423505811,0.11833210021354261
2.039810231140019,2.055215408150217,2.090019144452361,1.9060634362562805,0.1187911965525146,0.11103888009526364,0.12021756289247501,0.12858083660369735,0.05641664391114681,0.011847804573519595,2.0627158360151765,0.11691184801300962
2.054826323276892,2.076765514233368,2.0937136042573794,1.95260059625308,0.11779456728647252,0.10947257894089765,0.11935073391975426,0.12985020202209077,0.23364090966041337,0.00684185625873026,2.0626358030981504,0.11690603973879685
2.08742330090205,2.0458868684672398,2.1584711359620243,1.88170809008142,0.12055651653362075,0.10973981317143365,0.1244992928390953,0.12994957859354173,0.230962520328214,0.007649892173175373,2.032026008464721,0.11557400064685733
2.0022638911565958,2.133745055522121,2.1552145416724477,1.877862297892595,0.11558322639998041,0.11482491231303857,0.12364926483000498,0.1289926949840981,0.2049000822862736,0.005583158573118856,2.0395974864596633,0.11568512110891868
2.022823454951769,2.10554535856099,2.177599201277011,1.9128693727708517,0.11589051223099153,0.11284921334470678,0.12486385406755858,0.12459709601403955,0.5988569895215974,0.005405152139154926,2.034642159821521,0.11606833029261776
2.0150803592145685,2.10370262271427,2.1765163009220334,1.8734331460214129,0.11616094427312583,0.11304464801754265,0.12423449336892839,0.12447572210188057,0.36230750448952076,0.006557965117623567,2.035027305335866,0.1158410699978835
2.081570398116245,2.0423760777411055,2.125129346285014,2.0163249029625594,0.12033456772850837,0.10930982667022902,0.12178173880113508,0.13524799478498065,0.08981472729262054,0.011837890399384371,2.0886276759003723,0.11933339983988059
2.0552421838719455,2.077298856961397,2.1262004204113176,2.0471978535769724,0.11861312073153317,0.11158599911429311,0.12185276752284338,0.13709831090478763,0.06465193118614862,0.010648037145955273,2.0740214372694896,0.11842542021487701
2.0362197838890173,2.0770522070560786,2.1083221409570347,1.9986960134248037,0.11801443662869136,0.10879301678110587,0.11985649118071867,0.13486258071919746,0.04905818848697866,0.02856262288779666,2.0735124853399793,0.11807481857208534
2.03448949302962,2.069936947372889,2.105845509169227,2.0484778433792616,0.11634057766802147,0.1100640513956131,0.12130147203671432,0.13883277452264098,0.06840572924705432,0.030969977746466718,2.0807417649827484,0.11915140124291862
2.0077795365084787,2.0557363799327364,2.1255812380786288,2.073144256421753,0.11596457686698153,0.10935691201080376,0.12108725205811822,0.14271954526772038,0.028982104638472873,0.045142761247634666,2.082645730598973,0.11892299655972498
2.0701992797201325,2.120417180035898,2.1311867565734635,2.001240612616669,0.12012855774919388,0.11424472721643895,0.12219388966632669,0.13167707417189903,0.037138225198905146,0.00554165014818687,2.0870054683607693,0.11889115659105182
2.0505071275573874,2.0483751596737054,2.1193955594474754,1.9598975223365045,0.1188568148102968,0.10887889641971087,0.12209398445871687,0.13074423706698618,0.15702544692318282,0.016793179261614572,2.0528930765068,0.11786435827608195
2.011185286109186,2.0455364233430764,2.136057833484985,2.0006728565330123,0.11580861184821231,0.10930924497932606,0.12294768886756624,0.13268940092250492,0.04841158204837825,0.008416878746378274,2.0531672219946313,0.11778364142264489
2.0361757895468267,2.064006207690225,2.130603558872078,1.9603535414851965,0.11772053529750709,0.11078131484817197,0.12184128259361743,0.13224841114381722,0.09731892455731316,0.00764484304192465,2.084615955757071,0.11785102093376873
2.0298485190579196,2.0896902375044366,2.1342605409664746,1.99185588970724,0.1157285822559097,0.11083378997145611,0.12075953575517516,0.12923722308503802,0.05771080280879966,0.006048848928043316,2.075613535467091,0.11922601362506408
2.0238559522243142,2.10385853656451,2.1324440089248036,1.981619663518099,0.11687101737448419,0.11110580986909803,0.12127681670153975,0.12735114027594882,0.04942660403173426,0.005328362681575901,2.0744197246461757,0.11733083641337888
2.0842016489421664,2.0404000367128092,2.1154448124391685,1.9871870100416833,0.12084805880584637,0.10913686599382288,0.12138955443312287,0.13381659519580932,0.05710684507461212,0.016735993132914743,2.0610729717595255,0.11762356007321086
2.077462962984738,2.0910426693836364,2.115905882070022,2.0094411431637704,0.11968259006346282,0.11111236239344194,0.12080754623682834,0.1355746404538107,0.12397693615754676,0.013157816111153929,2.060570974005606,0.11826677919170603
2.0125795801215656,2.0637685469043525,2.1270171280582586,2.0320257458799134,0.11716592209107879,0.11029741872311165,0.12137827514036278,0.13819264585597849,0.065488413605034,0.012250084531815397,2.0758513082769197,0.11762314280432629
2.0437762797486507,2.038534221859713,2.141635866538232,2.098038529228207,0.11558720332351052,0.10857050295668748,0.12192374789948143,0.1404419183731823,0.06158303080411895,0.013543406526610029,2.071998000538921,0.11741320469408471
2.046936707727357,2.0897460363577576,2.1197610558867956,1.9890449004270017,0.11935194591006318,0.11191478600759325,0.12041130655678764,0.13254354488079378,0.09724825438332589,0.006712841022354101,2.0659361840619175,0.11805061841502756
2.056225936842452,2.0798382357247953,2.1036807202389864,1.9937962970544498,0.11909453504018416,0.11119083798007116,0.12118325896210633,0.13179648378074885,0.08981874792145118,0.00792090082910926,2.074572812434895,0.11786772588881306
2.051607149123548,2.0595945308016725,2.137014189682298,1.939395909639556,0.11852285327657583,0.11016446643575378,0.12310055849370546,0.12705036675073844,0.16839965428596687,0.007520891096423108,2.0655422697196473,0.11810333940084952
2.0046608337445018,2.0925197730789438,2.1123534936946933,2.012585638382883,0.11597222461092226,0.1108905749904799,0.12159263444348682,0.1359433672193203,0.05132131152762008,0.008558551797608872,2.080191709068618,0.11812318634652458
1.999468581807423,2.07879162507607,2.1106692476133757,2.0002976057179307,0.11623104648305647,0.11032890276924145,0.12156180334175579,0.1372455766663435,0.045532189377037374,0.010021063385621115,2.0699723052207526,0.11836945048475395
2.0716139848406154,2.0453022828098497,2.1276977936720796,1.9684151169885835,0.11959845184076952,0.10849967402626107,0.12253632906439596,0.13490981543224778,0.04345062771382311,0.011728560075666368,2.0549103049570827,0.11655098206092965
2.076434144569921,2.036382629829861,2.1366690128555046,1.9776911106097688,0.1198033626242574,0.1083988964861347,0.12265785437717755,0.13630748505655246,0.04366942193994527,0.010138250735106881,2.076123702209054,0.11818128607701824
1.9946320135214954,2.0391086643693135,2.1401217383431517,2.0159544277644335,0.11591023684825268,0.10865115780850498,0.12140963413319725,0.13614676160819894,0.051323389297994994,0.0131044369003986,2.056138098508118,0.11722434051487328
2.0113512890937404,1.9951844059402593,2.1874376444513017,1.925541227550646,0.11695893349734675,0.10577408349095363,0.12460600369585459,0.1300441109327565,0.14762098741607194,0.009334282731963992,2.0621783836324354,0.11702717608812949
2.007721302357737,2.0032751875917767,2.1751480638530496,1.9177794684544212,0.1153790342338397,0.10657254672246023,0.12561077692134678,0.1303582483636194,0.14226550144588174,0.008905096738146904,2.0620982412643083,0.11782598713076438
2.073751957564859,2.0490039578564105,2.138050877734297,2.022748648253078,0.11952823969897182,0.10973152870502857,0.12306046783850848,0.13502719076157266,0.04973124336934857,0.010872159769295654,2.076357333141728,0.1181208559929667
